date,season,weathersit,temp,atemp,hum,windspeed,holiday,is_weekend,cnt
2015-10-03 17:00,2,2,15.5,15.5,65.5,6,0,1,2457
2015-10-03 18:00,2,1,15,15,70,6,0,1,2002
2015-10-03 19:00,2,1,14.5,14.5,70,7,0,1,1472
2015-10-03 20:00,2,1,13.5,13.5,74.5,6.5,0,1,801
2015-10-03 21:00,2,3,13,13,77,7,0,1,598
2015-10-03 22:00,2,1,12,12,82,6,0,1,832
2015-10-03 23:00,2,4,12,12,82,8,0,1,704
2015-10-04 0:00,2,2,11.5,11.5,82,9,0,1,680
2015-10-04 1:00,2,3,11.5,11.5,82,7,0,1,609
2015-10-04 2:00,2,3,10.5,10.5,88,6,0,1,430
2015-10-04 3:00,2,1,10,9,88,8,0,1,240
2015-10-04 4:00,2,2,9,7.5,87,10,0,1,147
2015-10-04 5:00,2,4,9.5,8.5,84.5,9,0,1,135
2015-10-04 6:00,2,3,9.5,8.5,84.5,7,0,1,130
2015-10-04 7:00,2,2,9.5,8.5,84.5,7,0,1,183
2015-10-04 8:00,2,1,10.5,10.5,79.5,5,0,1,393
2015-10-04 9:00,2,1,12.5,12.5,69.5,3,0,1,901
2015-10-04 10:00,2,1,14,14,65,7.5,0,1,1564
2015-10-04 11:00,2,2,16,16,59,5,0,1,2369
2015-10-04 12:00,2,2,16.5,16.5,57.5,8,0,1,2716
2015-10-04 13:00,2,2,17,17,56,10,0,1,2964
2015-10-04 14:00,2,2,18,18,52,10,0,1,3011
2015-10-04 15:00,2,2,18,18,52,12,0,1,3001
2015-10-04 16:00,2,2,17.5,17.5,55.5,11,0,1,2798
2015-10-04 17:00,2,2,16.5,16.5,61,10,0,1,2346
2015-10-04 18:00,2,1,15.5,15.5,68,11,0,1,1985
2015-10-04 19:00,2,1,14.5,14.5,74.5,11,0,1,1134
2015-10-04 20:00,2,1,13.5,13.5,79.5,16,0,1,742
2015-10-04 21:00,2,1,13,13,79.5,16,0,1,578
2015-10-04 22:00,2,1,13,13,77,18.5,0,1,474
2015-10-04 23:00,2,1,13,13,82,19.5,0,1,354
2015-10-05 0:00,2,1,13,13,82,17,0,0,179
2015-10-05 1:00,2,1,13,13,88,12,0,0,142
2015-10-05 2:00,2,2,14,14,82,17,0,0,80
2015-10-05 3:00,2,2,14,14,82,14,0,0,45
2015-10-05 4:00,2,4,14.5,14.5,85,15,0,0,52
2015-10-05 5:00,2,4,15,15,82,18,0,0,130
2015-10-05 6:00,2,7,14,14,91,17,0,0,601
2015-10-05 7:00,2,3,14.5,14.5,91,15,0,0,2117
2015-10-05 8:00,2,3,15,15,88,14,0,0,4334
2015-10-05 9:00,2,3,16,16,88,15,0,0,2088
2015-10-05 10:00,2,7,16.5,16.5,88,16,0,0,658
2015-10-05 11:00,2,3,17,17,88,15,0,0,527
2015-10-05 12:00,2,7,17.5,17.5,85.5,15,0,0,676
2015-10-05 13:00,2,7,18,18,83,16,0,0,618
2015-10-05 14:00,2,7,17.5,17.5,91,14,0,0,493
2015-10-05 15:00,2,7,18,18,88,12,0,0,729
2015-10-05 16:00,2,7,18,18,88,12,0,0,1234
2015-10-05 17:00,2,7,17.5,17.5,88,12,0,0,1923
2015-10-05 18:00,2,7,17,17,91,12,0,0,1908
2015-10-05 19:00,2,7,17,17,88,11,0,0,1005
2015-10-05 20:00,2,7,16.5,16.5,91,9,0,0,531
2015-10-05 21:00,2,7,16,16,94,10,0,0,319
2015-10-05 22:00,2,7,16,16,94,10,0,0,198
2015-10-05 23:00,2,7,16,16,94,12,0,0,154
2015-10-06 0:00,2,7,16,16,94,15,0,0,101
2015-10-06 1:00,2,7,16,16,94,12,0,0,70
2015-10-06 2:00,2,3,16,16,94,8,0,0,57
2015-10-06 3:00,2,7,16,16,94,7,0,0,41
2015-10-06 4:00,2,3,16,16,94,7,0,0,35
2015-10-06 5:00,2,3,16,16,94,6.5,0,0,122
2015-10-06 6:00,2,2,16,16,94,9,0,0,659
2015-10-06 7:00,2,3,16,16,94,7,0,0,2182
2015-10-06 8:00,2,3,16,16,94,10,0,0,4325
2015-10-06 9:00,2,7,16.5,16.5,91,16,0,0,1794
2015-10-06 10:00,2,7,17,17,91,13,0,0,468
2015-10-06 11:00,2,7,17.5,17.5,91,14,0,0,686
2015-10-06 12:00,2,2,18,18,80.5,16.5,0,0,986
2015-10-06 13:00,2,2,19,19,73,16,0,0,1159
2015-10-06 14:00,2,2,19.5,19.5,66,19,0,0,1111
2015-10-06 15:00,2,2,19.5,19.5,66,20,0,0,1237
2015-10-06 16:00,2,2,18,18,73,16,0,0,1881
2015-10-06 17:00,2,7,17.5,17.5,75,16,0,0,2355
2015-10-06 18:00,2,7,16,16,85.5,17,0,0,2590
2015-10-06 19:00,2,7,16,16,85.5,12,0,0,1576
2015-10-06 20:00,2,7,16,16,88,8,0,0,985
2015-10-06 21:00,2,7,15,15,94,5,0,0,705
2015-10-06 22:00,2,7,15,15,94,11,0,0,478
2015-10-06 23:00,2,7,15,15,94,17,0,0,289
2015-10-07 0:00,2,7,15,15,94,16,0,0,154
2015-10-07 1:00,2,7,15,15,94,19.5,0,0,96
2015-10-07 2:00,2,3,15,15,91,17,0,0,78
2015-10-07 3:00,2,3,15,15,91,14,0,0,37
2015-10-07 4:00,2,3,15,15,94,17,0,0,31
2015-10-07 5:00,2,7,15,15,94,16,0,0,117
2015-10-07 6:00,2,3,15,15,94,17,0,0,713
2015-10-07 7:00,2,3,16,16,83,18,0,0,2288
2015-10-07 8:00,2,3,16,16,85.5,17,0,0,4411
2015-10-07 9:00,2,7,15.5,15.5,85.5,21.5,0,0,2073
2015-10-07 10:00,2,7,15,15,91,21,0,0,846
2015-10-07 11:00,2,7,15,15,88,19.5,0,0,843
2015-10-07 12:00,2,3,15,15,82,23,0,0,1100
2015-10-07 13:00,2,7,15,15,82,23,0,0,1008
2015-10-07 14:00,2,7,14.5,14.5,88,18,0,0,601
2015-10-07 15:00,2,3,14.5,14.5,82.5,20.5,0,0,1029
2015-10-07 16:00,2,3,15,15,74.5,22,0,0,1566
2015-10-07 17:00,2,3,15,15,72,21,0,0,3288
2015-10-07 18:00,2,3,15,15,72,21,0,0,3349
2015-10-07 19:00,2,3,15,15,68,18.5,0,0,1889
2015-10-07 20:00,2,3,14.5,14.5,67.5,19.5,0,0,1140
2015-10-07 21:00,2,2,14,14,63,22,0,0,867
2015-10-07 22:00,2,4,14,14,63,20,0,0,707
2015-10-07 23:00,2,4,13,13,67,16,0,0,398
2015-10-08 0:00,2,3,12.5,12.5,69.5,12,0,0,245
2015-10-08 1:00,2,1,11.5,11.5,72,11,0,0,162
2015-10-08 2:00,2,1,10.5,9.5,79.5,9,0,0,109
2015-10-08 3:00,2,3,10,8,82,12,0,0,44
2015-10-08 4:00,2,2,9,7,87,13,0,0,44
2015-10-08 5:00,2,1,9,7,84.5,14,0,0,124
2015-10-08 6:00,2,2,8.5,6.5,84.5,14,0,0,646
2015-10-08 7:00,2,2,9,7,84.5,13,0,0,2295
2015-10-08 8:00,2,1,9.5,7.5,82,13,0,0,4684
2015-10-08 9:00,2,1,10.5,9.5,79.5,11,0,0,2430
2015-10-08 10:00,2,1,12.5,12.5,72,9,0,0,1183
2015-10-08 11:00,2,2,15.5,15.5,61,6.5,0,0,1147
2015-10-08 12:00,2,2,15.5,15.5,59,12,0,0,1538
2015-10-08 13:00,2,2,15.5,15.5,53.5,9,0,0,1526
2015-10-08 14:00,2,2,16,16,53.5,10,0,0,1421
2015-10-08 15:00,2,2,16,16,53.5,6,0,0,1421
2015-10-08 16:00,2,1,16,16,53.5,6,0,0,1877
2015-10-08 17:00,2,1,15.5,15.5,57,6.5,0,0,3664
2015-10-08 18:00,2,1,14.5,14.5,65,5,0,0,3538
2015-10-08 19:00,2,1,13,13,77,4,0,0,2001
2015-10-08 20:00,2,1,13,13,77,2,0,0,1306
2015-10-08 21:00,2,1,12,12,85,0,0,0,916
2015-10-08 22:00,2,1,11.5,11.5,88,2,0,0,783
2015-10-08 23:00,2,1,11,11,88,2,0,0,572
2015-10-09 0:00,2,1,11,11,85,4,0,0,311
2015-10-09 1:00,2,1,10,10,94,2,0,0,204
2015-10-09 2:00,2,1,10,10,88,4,0,0,145
2015-10-09 3:00,2,1,9,8.5,94,5,0,0,105
2015-10-09 4:00,2,1,8.5,8,90,5,0,0,71
2015-10-09 5:00,2,1,9,8.5,94,5,0,0,140
2015-10-09 6:00,2,1,8,8,93,4,0,0,554
2015-10-09 8:00,2,1,9.5,9.5,91,4,0,0,4360
2015-10-09 9:00,2,1,11.5,11.5,82,2,0,0,2383
2015-10-09 10:00,2,1,14,14,69.5,4,0,0,1333
2015-10-09 11:00,2,2,14.5,14.5,67.5,8,0,0,1333
2015-10-09 12:00,2,2,16,16,59,8,0,0,1641
2015-10-09 13:00,2,2,16,16,55.5,9,0,0,1842
2015-10-09 14:00,2,2,17,17,56,11,0,0,1681
2015-10-09 15:00,2,2,17,17,56,10,0,0,1755
2015-10-09 16:00,2,2,16.5,16.5,57.5,12,0,0,2389
2015-10-09 17:00,2,2,15.5,15.5,59,14,0,0,3744
2015-10-09 18:00,2,1,14,14,72,13,0,0,3121
2015-10-09 19:00,2,1,13,13,77,9,0,0,1763
2015-10-09 20:00,2,1,13,13,79.5,7,0,0,1055
2015-10-09 21:00,2,1,12,12,82,6.5,0,0,742
2015-10-09 22:00,2,1,12,12,82,6.5,0,0,660
2015-10-09 23:00,2,1,12,12,82,6,0,0,674
2015-10-10 0:00,2,2,11,11,82,4,0,1,627
2015-10-10 1:00,2,3,11,11,88,6,0,1,476
2015-10-10 2:00,2,2,10.5,10.5,85,5,0,1,333
2015-10-10 3:00,2,3,10.5,10.5,85,6,0,1,246
2015-10-10 4:00,2,3,10,10,91,6,0,1,155
2015-10-10 5:00,2,1,9.5,9.5,91,5,0,1,99
2015-10-10 6:00,2,1,9,8.5,94,5,0,1,159
2015-10-10 7:00,2,1,10,10,91,0,0,1,282
2015-10-10 8:00,2,2,11.5,11.5,85,2,0,1,575
2015-10-10 9:00,2,1,13,13,82.5,2,0,1,1165
2015-10-10 10:00,2,1,14.5,14.5,74.5,12,0,1,1728
2015-10-10 11:00,2,2,15.5,15.5,70,17,0,1,2222
2015-10-10 12:00,2,2,16,16,72,17,0,1,2476
2015-10-10 13:00,2,2,16,16,72,19.5,0,1,2557
2015-10-10 14:00,2,3,16,16,70,19.5,0,1,2453
2015-10-10 15:00,2,2,16,16,70,23,0,1,2486
2015-10-10 16:00,2,3,15.5,15.5,70,21,0,1,2805
2015-10-10 17:00,2,2,15,15,77,18,0,1,2262
2015-10-10 18:00,2,2,14.5,14.5,79.5,17,0,1,1705
2015-10-10 19:00,2,1,14,14,82,16,0,1,1355
2015-10-10 20:00,2,1,14,14,82,14,0,1,991
2015-10-10 21:00,2,1,13,13,88,11,0,1,815
2015-10-10 22:00,2,2,13,13,88,11,0,1,752
2015-10-10 23:00,2,1,13,13,82,10,0,1,692
2015-10-11 0:00,2,4,12,12,88,13,0,1,641
2015-10-11 1:00,2,3,13,13,82,11,0,1,574
2015-10-11 2:00,2,2,12.5,12.5,85,13,0,1,421
2015-10-11 3:00,2,3,12,12,88,6.5,0,1,310
2015-10-11 4:00,2,2,11,11,88,6.5,0,1,183
2015-10-11 5:00,2,2,11,11,88,6.5,0,1,125
2015-10-11 6:00,2,2,11,11,88,8,0,1,158
2015-10-11 7:00,2,1,10,8,88,13,0,1,281
2015-10-11 8:00,2,1,10.5,10,85,8,0,1,435
2015-10-11 9:00,2,1,12.5,12.5,74.5,13,0,1,892
2015-10-11 10:00,2,1,13.5,13.5,69.5,19.5,0,1,1458
2015-10-11 11:00,2,2,13.5,13.5,69.5,19.5,0,1,1935
2015-10-11 12:00,2,2,14,14,63,19.5,0,1,2469
2015-10-11 13:00,2,2,14,14,59,21,0,1,2770
2015-10-11 14:00,2,1,15,15,53,19,0,1,2720
2015-10-11 15:00,2,1,15,15,53,18,0,1,2853
2015-10-11 16:00,2,1,14,14,57,17,0,1,2667
2015-10-11 17:00,2,1,13.5,13.5,61,15,0,1,2157
2015-10-11 18:00,2,1,13,13,63,11,0,1,1661
2015-10-11 19:00,2,1,12,12,63,13,0,1,1055
2015-10-11 20:00,2,1,11,11,67,11,0,1,682
2015-10-11 21:00,2,1,11,11,67,13,0,1,561
2015-10-11 22:00,2,1,10,8,71,12,0,1,457
2015-10-11 23:00,2,1,10,8.5,71,10,0,1,331
2015-10-12 0:00,2,1,10,9.5,73.5,6.5,0,0,161
2015-10-12 1:00,2,1,9.5,9.5,79,4,0,0,118
2015-10-12 2:00,2,2,9,8.5,82,3,0,0,64
2015-10-12 3:00,2,4,9,8,82,6,0,0,63
2015-10-12 4:00,2,4,9.5,9,79,6,0,0,47
2015-10-12 5:00,2,4,10,9.5,76,7.5,0,0,118
2015-10-12 6:00,2,4,10,9,76,7,0,0,630
2015-10-12 7:00,2,3,10,9,76,8,0,0,2101
2015-10-12 8:00,2,3,10,9,76,8,0,0,4547
2015-10-12 9:00,2,3,10.5,10,74,11,0,0,2252
2015-10-12 10:00,2,3,12,12,67,16,0,0,1072
2015-10-12 11:00,2,3,12,12,65,13,0,0,1020
2015-10-12 12:00,2,3,13,13,63,14,0,0,1342
2015-10-12 13:00,2,3,13,13,63,14,0,0,1279
2015-10-12 14:00,2,2,13,13,59,15,0,0,1210
2015-10-12 15:00,2,2,14,14,55,16,0,0,1337
2015-10-12 16:00,2,2,14,14,55,17,0,0,1852
2015-10-12 17:00,2,2,13.5,13.5,57,13,0,0,3800
2015-10-12 18:00,2,2,12.5,12.5,61,8.5,0,0,3631
2015-10-12 19:00,2,2,12,12,65,6.5,0,0,1823
2015-10-12 20:00,2,1,12,12,65,8,0,0,1175
2015-10-12 21:00,2,3,11,11,74.5,10,0,0,803
2015-10-12 22:00,2,3,11,11,77,13,0,0,540
2015-10-12 23:00,2,2,10,9,82,9,0,0,307
2015-10-13 0:00,2,4,10,8,82,13,0,0,226
2015-10-13 1:00,2,3,10,8,82,11,0,0,83
2015-10-13 2:00,2,3,9,7,87,13,0,0,63
2015-10-13 3:00,2,4,9.5,7.5,81.5,14,0,0,36
2015-10-13 4:00,2,1,9,6.5,84.5,16,0,0,42
2015-10-13 5:00,2,3,9,7,82,14,0,0,142
2015-10-13 6:00,2,2,9,7,82,13,0,0,702
2015-10-13 7:00,2,1,9,7,82,11,0,0,2377
2015-10-13 8:00,2,1,9.5,8,82,11,0,0,4890
2015-10-13 9:00,2,1,10.5,9.5,74,16,0,0,2327
2015-10-13 10:00,2,1,11.5,11.5,67.5,16,0,0,1126
2015-10-13 11:00,2,2,12,12,67,15,0,0,958
2015-10-13 12:00,2,2,12.5,12.5,61,18.5,0,0,1264
2015-10-13 13:00,2,3,13,13,53,18.5,0,0,1290
2015-10-13 14:00,2,3,13,13,55,18.5,0,0,1199
2015-10-13 15:00,2,3,12,12,65,17,0,0,1222
2015-10-13 16:00,2,2,12,12,63,15,0,0,1806
2015-10-13 23:00,2,1,10,8,71,11,0,0,361
2015-10-14 0:00,2,1,9,7,76,11,0,0,186
2015-10-14 1:00,2,3,9,7,76,11,0,0,130
2015-10-14 2:00,2,1,8,6,82,13,0,0,69
2015-10-14 3:00,2,1,8,6,82,9,0,0,33
2015-10-14 4:00,2,1,8,7,82,7,0,0,37
2015-10-14 5:00,2,2,7,6,81,7,0,0,124
2015-10-14 6:00,2,2,7,6,87,7,0,0,684
2015-10-14 7:00,2,1,8,6,82,9,0,0,2229
2015-10-14 8:00,2,1,8,7,82,7,0,0,4727
2015-10-14 9:00,2,1,9.5,7.5,79,13,0,0,2248
2015-10-14 10:00,2,2,11,11,72,17,0,0,1149
2015-10-14 11:00,2,2,12,12,72,19,0,0,1026
2015-10-14 12:00,2,3,13,13,63,22,0,0,1327
2015-10-14 13:00,2,2,13,13,63,19,0,0,1309
2015-10-14 14:00,2,7,13,13,67,19,0,0,1216
2015-10-14 15:00,2,2,13,13,63,20,0,0,1159
2015-10-14 16:00,2,2,13,13,63,19,0,0,1783
2015-10-14 17:00,2,2,13,13,67,17,0,0,3280
2015-10-14 18:00,2,2,12,12,77,17,0,0,3015
2015-10-14 19:00,2,2,12,12,72,13,0,0,1849
2015-10-14 20:00,2,2,12,12,72,11,0,0,1190
2015-10-14 21:00,2,3,11,11,82,15,0,0,773
2015-10-14 22:00,2,4,11,11,82,13,0,0,615
2015-10-14 23:00,2,4,11,11,77,9,0,0,421
2015-10-15 0:00,2,4,11,11,82,9,0,0,240
2015-10-15 1:00,2,3,10,9,88,9,0,0,142
2015-10-15 2:00,2,7,10,8,88,13,0,0,93
2015-10-15 3:00,2,1,10,9,88,9,0,0,47
2015-10-15 4:00,2,2,10,8,88,11,0,0,52
2015-10-15 5:00,2,3,10,8,88,15,0,0,121
2015-10-15 6:00,2,3,10,8,82,13,0,0,667
2015-10-15 7:00,2,3,10,8,82,11,0,0,2228
2015-10-15 8:00,2,3,10,8,82,11,0,0,4546
2015-10-15 9:00,2,2,10,8,82,13,0,0,2254
2015-10-15 10:00,2,3,11,11,72,15,0,0,1083
2015-10-15 11:00,2,3,11,11,72,13,0,0,962
2015-10-15 12:00,2,3,11.5,11.5,69.5,17,0,0,1242
2015-10-15 13:00,2,2,13,13,57,17,0,0,1257
2015-10-15 14:00,2,2,13,13,59,14,0,0,1210
2015-10-15 15:00,2,3,13,13,61,14,0,0,1354
2015-10-15 16:00,2,7,12,12,72,15,0,0,1925
2015-10-15 17:00,2,2,12,12,77,8.5,0,0,3438
2015-10-15 18:00,2,2,12,12,77,13,0,0,3105
2015-10-15 19:00,2,2,12,12,82,12,0,0,1783
2015-10-15 20:00,2,2,12,12,77,16,0,0,1168
2015-10-15 21:00,2,2,12,12,79.5,14,0,0,819
2015-10-15 22:00,2,4,12,12,82,17,0,0,619
2015-10-15 23:00,2,4,12,12,82,16,0,0,519
2015-10-16 0:00,2,2,12,12,82,14,0,0,296
2015-10-16 1:00,2,2,12,12,82,17,0,0,220
2015-10-16 2:00,2,2,12,12,82,16,0,0,105
2015-10-16 3:00,2,4,12,12,82,16,0,0,68
2015-10-16 4:00,2,4,12,12,82,16,0,0,62
2015-10-16 5:00,2,3,12,12,82,17,0,0,135
2015-10-16 6:00,2,3,12,12,82,18,0,0,560
2015-10-16 7:00,2,3,12,12,82,18,0,0,1894
2015-10-16 8:00,2,3,12,12,82,18,0,0,4168
2015-10-16 9:00,2,3,12,12,82,17,0,0,2200
2015-10-16 10:00,2,4,12.5,12.5,79.5,18.5,0,0,1092
2015-10-16 11:00,2,3,12.5,12.5,79.5,19,0,0,1088
2015-10-16 12:00,2,3,12.5,12.5,79.5,18,0,0,1405
2015-10-16 13:00,2,3,13,13,77,19.5,0,0,1461
2015-10-16 14:00,2,3,14,14,72,19,0,0,1304
2015-10-16 15:00,2,3,14,14,72,18,0,0,1492
2015-10-16 16:00,2,3,13.5,13.5,74.5,19.5,0,0,2007
2015-10-16 17:00,2,3,13,13,72,15,0,0,3368
2015-10-16 18:00,2,3,13,13,72,12,0,0,2663
2015-10-16 19:00,2,3,13,13,72,14,0,0,1506
2015-10-16 20:00,2,3,13,13,72,14,0,0,986
2015-10-16 21:00,2,2,12,12,79.5,14,0,0,773
2015-10-16 22:00,2,3,12,12,82,14,0,0,650
2015-10-16 23:00,2,4,12,12,82,14,0,0,572
2015-10-17 0:00,2,4,12,12,82,16,0,1,542
2015-10-17 1:00,2,4,12,12,82,15,0,1,412
2015-10-17 2:00,2,4,12,12,82,12,0,1,311
2015-10-17 3:00,2,7,12,12,77,12,0,1,258
2015-10-17 4:00,2,4,11.5,11.5,79.5,12,0,1,155
2015-10-17 5:00,2,4,11,11,82,11,0,1,123
2015-10-17 6:00,2,3,11,11,82,13,0,1,129
2015-10-17 7:00,2,3,11,11,82,13,0,1,243
2015-10-17 8:00,2,3,11,11,77,13,0,1,520
2015-10-17 9:00,2,3,11,11,77,17,0,1,987
2015-10-17 10:00,2,2,12,12,74.5,15,0,1,1390
2015-10-17 11:00,2,3,12,12,72,19,0,1,1720
2015-10-17 12:00,2,3,12,12,72,18,0,1,2040
2015-10-17 13:00,2,3,13,13,67,15,0,1,2117
2015-10-17 14:00,2,3,13,13,67,16,0,1,2052
2015-10-17 15:00,2,3,13.5,13.5,65,18,0,1,2113
2015-10-17 16:00,2,3,13,13,69.5,15,0,1,2058
2015-10-17 17:00,2,3,13,13,72,12,0,1,1838
2015-10-17 18:00,2,4,13,13,72,13,0,1,1590
2015-10-17 19:00,2,3,12.5,12.5,74.5,13,0,1,1138
2015-10-17 20:00,2,4,12,12,82,12,0,1,806
2015-10-17 21:00,2,4,12,12,82,9,0,1,583
2015-10-17 22:00,2,4,12,12,82,11,0,1,650
2015-10-17 23:00,2,3,12,12,88,10,0,1,552
2015-10-18 0:00,2,3,12,12,88,6,0,1,573
2015-10-18 1:00,2,3,12,12,88,6.5,0,1,472
2015-10-18 2:00,2,4,12,12,88,6.5,0,1,391
2015-10-18 3:00,2,4,12,12,88,7,0,1,269
2015-10-18 4:00,2,4,12,12,88,8,0,1,169
2015-10-18 5:00,2,3,12,12,88,8,0,1,141
2015-10-18 6:00,2,4,12,12,85,7,0,1,139
2015-10-18 7:00,2,3,11.5,11.5,85,9,0,1,228
2015-10-18 8:00,2,4,12,12,82,7,0,1,375
2015-10-18 9:00,2,2,13,13,79.5,8.5,0,1,818
2015-10-18 10:00,2,3,13.5,13.5,72,12,0,1,1325
2015-10-18 11:00,2,3,14,14,69.5,13,0,1,1838
2015-10-18 12:00,2,3,14.5,14.5,65,12,0,1,2251
2015-10-18 13:00,2,3,15,15,63,14,0,1,2079
2015-10-18 14:00,2,3,15,15,65.5,15,0,1,2090
2015-10-18 15:00,2,3,15,15,68,12,0,1,2248
2015-10-18 16:00,2,3,14,14,72,12,0,1,1985
2015-10-18 17:00,2,7,13.5,13.5,77,14,0,1,1550
2015-10-18 18:00,2,4,13,13,88,6.5,0,1,1305
2015-10-18 19:00,2,7,13,13,88,4,0,1,820
2015-10-18 20:00,2,3,13,13,85,6.5,0,1,716
2015-10-18 21:00,2,3,13,13,82,9,0,1,524
2015-10-18 22:00,2,4,13,13,82,9,0,1,450
2015-10-18 23:00,2,4,13,13,77,7,0,1,314
2015-10-19 0:00,2,3,12,12,82,5.5,0,0,186
2015-10-19 1:00,2,4,12,12,85,6.5,0,0,129
2015-10-19 2:00,2,3,12,12,88,5.5,0,0,99
2015-10-19 3:00,2,3,12,12,88,6.5,0,0,51
2015-10-19 4:00,2,4,12,12,88,5,0,0,62
2015-10-19 5:00,2,3,12,12,88,6,0,0,127
2015-10-19 6:00,2,3,12,12,88,6,0,0,603
2015-10-19 7:00,2,3,12,12,88,5,0,0,2059
2015-10-19 8:00,2,3,12,12,88,6.5,0,0,4275
2015-10-19 9:00,2,3,13,13,82,10,0,0,2205
2015-10-19 10:00,2,3,13,13,82,10,0,0,953
2015-10-19 11:00,2,3,13.5,13.5,79.5,10,0,0,922
2015-10-19 12:00,2,3,14,14,77,10,0,0,1154
2015-10-19 13:00,2,3,14,14,74.5,10,0,0,1185
2015-10-19 14:00,2,3,14,14,72,10,0,0,1173
2015-10-19 15:00,2,3,14,14,72,10,0,0,1337
2015-10-19 16:00,2,3,14,14,72,9,0,0,1743
2015-10-19 17:00,2,3,14,14,67,7.5,0,0,3719
2015-10-19 18:00,2,3,13.5,13.5,69.5,6,0,0,3330
2015-10-19 19:00,2,3,13,13,72,6,0,0,1898
2015-10-19 20:00,2,4,13,13,72,7,0,0,1135
2015-10-19 21:00,2,3,12.5,12.5,72,8,0,0,784
2015-10-19 22:00,2,2,11.5,11.5,74.5,5,0,0,478
2015-10-19 23:00,2,1,10.5,10.5,79.5,6,0,0,345
2015-10-20 0:00,2,1,10,9.5,82,5.5,0,0,176
2015-10-20 1:00,2,1,9,8,87,6.5,0,0,107
2015-10-20 2:00,2,1,9,8,87,6.5,0,0,74
2015-10-20 3:00,2,2,9,8.5,87,5,0,0,47
2015-10-20 4:00,2,1,9,8,94,6,0,0,36
2015-10-20 5:00,2,4,9,8.5,90.5,3.5,0,0,121
2015-10-20 6:00,2,1,9,8.5,87,5.5,0,0,677
2015-10-20 7:00,2,1,9,8,87,6,0,0,2398
2015-10-20 8:00,2,3,9,8,90.5,6,0,0,4699
2015-10-20 9:00,2,1,10,10,88,5,0,0,2287
2015-10-20 10:00,2,1,11.5,11.5,79.5,10,0,0,1146
2015-10-20 11:00,2,1,12.5,12.5,74.5,10,0,0,966
2015-10-20 12:00,2,2,13,13,69.5,12,0,0,1282
2015-10-20 13:00,2,2,14,14,63,12,0,0,1362
2015-10-20 14:00,2,2,15,15,55,16,0,0,1373
2015-10-20 15:00,2,2,15,15,55,13,0,0,1437
2015-10-20 16:00,2,2,15,15,55,11,0,0,2089
2015-10-20 17:00,2,2,15,15,55,6,0,0,3818
2015-10-20 18:00,2,2,14,14,63,6.5,0,0,3490
2015-10-20 19:00,2,2,13.5,13.5,65,5,0,0,1937
2015-10-20 20:00,2,2,13,13,69.5,6.5,0,0,1234
2015-10-20 21:00,2,1,11.5,11.5,74.5,8,0,0,845
2015-10-20 22:00,2,2,11,11,77,10,0,0,701
2015-10-20 23:00,2,4,11,11,77,11,0,0,416
2015-10-21 0:00,2,2,11,11,77,12,0,0,191
2015-10-21 1:00,2,1,10.5,9.5,79.5,12,0,0,114
2015-10-21 2:00,2,1,10,8,85,15,0,0,53
2015-10-21 3:00,2,1,10,8,88,14,0,0,33
2015-10-21 4:00,2,7,11,11,82,11,0,0,37
2015-10-21 5:00,2,7,11,11,88,13,0,0,93
2015-10-21 6:00,2,7,11,11,88,13,0,0,352
2015-10-21 7:00,2,7,11,11,88,15,0,0,1430
2015-10-21 8:00,2,7,11,11,88,15,0,0,2139
2015-10-21 9:00,2,7,11,11,91,16,0,0,792
2015-10-21 10:00,2,7,11,11,94,18,0,0,317
2015-10-21 11:00,2,7,12,12,91,17,0,0,298
2015-10-21 12:00,2,7,12,12,94,18,0,0,391
2015-10-21 13:00,2,7,13,13,91,19.5,0,0,440
2015-10-21 14:00,2,7,13,13,94,19,0,0,537
2015-10-21 15:00,2,3,14,14,88,19,0,0,745
2015-10-21 16:00,2,3,14,14,91,16,0,0,1282
2015-10-21 17:00,2,3,14,14,94,16,0,0,2775
2015-10-21 18:00,2,3,14.5,14.5,91,14,0,0,2704
2015-10-21 19:00,2,3,15,15,88,15,0,0,1541
2015-10-21 20:00,2,3,15,15,88,18,0,0,982
2015-10-21 21:00,2,4,15,15,88,17,0,0,706
2015-10-21 22:00,2,4,15,15,88,14,0,0,592
2015-10-21 23:00,2,4,15,15,88,16,0,0,378
2015-10-22 0:00,2,3,15,15,88,16,0,0,194
2015-10-22 1:00,2,3,14,14,94,21.5,0,0,128
2015-10-22 2:00,2,3,14,14,88,24,0,0,68
2015-10-22 3:00,2,3,14,14,85,25,0,0,55
2015-10-22 4:00,2,4,14,14,77,23,0,0,51
2015-10-22 5:00,2,4,14,14,77,20.5,0,0,125
2015-10-22 6:00,2,3,14,14,77,18,0,0,612
2015-10-22 7:00,2,2,13.5,13.5,79.5,17,0,0,2154
2015-10-22 8:00,2,3,13.5,13.5,79.5,16,0,0,4461
2015-10-22 9:00,2,3,14,14,79.5,19.5,0,0,2256
2015-10-22 10:00,2,3,15,15,72.5,21.5,0,0,1039
2015-10-22 11:00,2,3,15,15,61,26,0,0,976
2015-10-22 12:00,2,3,15,15,59,25,0,0,1269
2015-10-22 13:00,2,3,14,14,59,21.5,0,0,1285
2015-10-22 14:00,2,3,14,14,59,20.5,0,0,1226
2015-10-22 15:00,2,3,14,14,59,17.5,0,0,1343
2015-10-22 16:00,2,4,14,14,57,13,0,0,1916
